PartnerID,NationalIDNumber,LoginID,OrganizationLevel,FirstName,MiddleName,LastName,Suffix,JobTitle,BonusMonth,WeekOffDay,PhoneNumber,PhoneNumberType,EmailAddress,AddressLine1,AddressLine2,City,StateProvinceName,PostalCode,PAN,UIDAI,SSN,CountryRegionName,BirthDate,Age,MaritalStatus,Gender,HireDate,RetirementYear,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,ProefficientLanguage,LicenseNumber,PassportNumber,BonusMonth_1,Ethenicity,PercentageLeaveLeft,QuarterVaccationHours,FullName,BloodGroup,Department,BirthDate1,WeekOffDay1,PAN1,UIDAI1,LicenseNumber1,PassportNumber1
340.0,410742000,adventure-works\britta0,4,Britta,L,Simon,,Production Technician - WC60,10>mo nthÀ,Thursday 7329+,955-555-0169,Cell,britta0@adventure-works.com,10 435 Bre &*ck Cour &#t,,Sa n F 089rancÉisco|||||,Was 89hi>>>><<$ngton,postal---98057,"D)(,AJ %PC4150P",,2 :ajjda^54160893,United States,,78,Single,<>M,2/19/2011,#VALUE!,FALSE,14,3 3< <<,True,{FC12677F-42F8-4790-AD69-685088ED7E5F},6/30/2014 0:00,Hi nDi! *,UP78 2012%784526%,V92 & 32809,n80ovem : ber,"A >?""rab",dv48,4.7js 2&,Al 4exandra C90lave,,local,3/28/1989,Thursday 7329+,"D)(,AJ %PC4150P",3968 4957 8725,AP45 19562435673,A1045608
341.0,750246141,adventure-works\margie0,4,Margie,W,Shoop,,Production Technician - WC60,1$,abc,818-555-0128,Cell,margie0@adventure-works.com,435@ 0 Min ()ute Dr.$$,,Ken^^^more 45,W :()))a shington,ahd)))98054,0,,"48039""""""""Pnck0513",United States,1/29/1969,9,Single,{{{ F}}}},2/20/2011,#VALUE!,FALSE,18,3 :{)(4,True,{352D6E2F-655B-49A2-9FEC-EFD7D8CD0D30},6/30/2014 0:00,Po l@iSH,AP45-300057315628,K $@76 09071,sep72498 ^tember,&#@Ger !~man,xa^)15,12.45 &^%$,Rob 17Watt,,vending,2/5/1989,abc,0,8587 9139 2785,AP45 19562435673,A1045608
342.0,330211482,adventure-works\rebecca0,4,Rebecca,A,Laszlo,,Production Technician - WC60,5 nd ),Saturday,314-555-0113,Cell,rebecca0@adventure-works.com,9 sh^559 Worth32 %%% Cft.,,Both {!ell,Washington,"55402""""""",C$$ !!TUG E1616I,9876zxcv5682,hsdzcbvb 755284520,United States,6/16/1980,98,Married,&@M,2/21/2011,#VALUE!,FALSE,23,É2:: ???? ?4\,True,{BDADEB5C-A596-4DA1-88BA-842C7A0CC10F},6/30/2014 0:00,Ru $$sssian,SP12 20084567289,L12 290RT 76,febu14$rary,,6 ^&6 fs,1mc(3.11,Pe46 ter Parker,30 *& B+,intern,5/31/1991,Saturday,BXOTB9065C,9502 1517 6995,SP12 20084567289,L12 290RT 76
343.0,801758002,adventure-works\annik0,4,Annik,O,Stahl,,Production Technician - WC60,4t h,Sunda y,499-555-0125,Work,annik0@adventure-works.com,2139 Bir *(chwo ()od D@#r,,R 45edmond,W>>>>><<<++!ashington,(+98004),PE &)ÓVFV%^45 06ÓY,1234ghjk7893,35 ^^^^djdsbjvz2070717,United States,5/2/1962,99,Married,MA& LE,2/22/2011,#VALUE!,FALSE,17,2:02,True,{51FDE6AC-BD50-467C-90E5-10CA7310455C},6/30/2014 0:00,e Ng (lish,UK06 20203718496,A10 V37910,7327april^&,Indo )(Aryan,803,4.7js 2&,B obM5arley,?>45A negative-,floor,6/15/1989,Sunda y,AGPCB3705U,9826 6359 8852,UK06 20203718496,A10 V37910
344.0,754372876,adventure-works\suchitra0,4,Suchitra,O,Mohan,,Production Technician - WC60,13 %th,Wed,753-555-0129,Cell,suchitra0@adventure-works.com,7 6 ^%78 Lak &eview Blv {}d.,,"Rent36)* o """"n","C ,,,@!alifornia",98055doxck,,123@#4567nn,53 1***)dja25621009878,United States,3/19/1976,100,Married,F,2/23/2011,3/19/2036,FALSE,15,22-pr,True,{6ADBD932-0DA5-4F5C-AF67-8E3A53630896},6/30/2014 0:00,A F r&ican,Hp45 198625471896,A0296459,Ja (nua ry,Al&% bani)(an,5 0,,Step45hen Hawking,44 *B-negative,local,1/4/1991,Wed,,3052 7875 6145,Hp45 198625471896,A1045608
345.0,999440576,adventure-works\brandon0,4,Brandon,G,Heidepriem,,Production Technician - WC60,3r Àd,Tue,429-555-0137,Cell,brandon0@adventure-works.com,11 435 Bre &*ck Cour &#t,,Re &^ nto|||n,\\\\\Washington,100 ldazj! 028,1012,1234abcd4571,PPP)(51125621009880,United States,5/3/1987,96,Married,M,2/24/2011,#VALUE!,FALSE,22,""" 40:st r",True,{CA5D1935-44E2-4C45-93BB-809E59F56796},6/30/2014 0:00,P &olish,,Q2096455,Feb %%,W hi&5te,11 *& 0,,Ma noj263 Bajpayee,A ()B+,vending,6/25/1989,Tue,1012,3076 6146 3849,,A1045608
346.0,788456780,adventure-works\jose0,4,Jose,R,Lugo,,Production Technician - WC60,12t )(h,mdy,587-555-0115,Cell,jose0@adventure-works.com,5672 B^&%@ el Ai>< r Dr.,,"Re :""dm +_ond",||___| ???1Washington,"98vsxj""203",XGZ 4@!][5D2Ó136,9876zxcv5682,51125623 ____dusjf009878,United States,3/6/1978,106,Married,M,2/25/2011,#VALUE!,FALSE,20,87++,True,{9E912556-88BA-41EE-B946-CB84AB4C1102},6/30/2014 0:00,C #hine $SE,HR06 19$ 4556251469,12096459,Mar !!! ch,Indo )(Aryan,1+_5,,Al 4exandra C90lave,___AB-,intern,2/15/1989,mdy,XG ZF@E 722%5A,4718 7188 2819,AP45 19562435673,12096459
347.0,442121106,adventure-works\chris2,4,Chris,O,Okelberry,,Production Technician - WC60,4 m>,Tuesdy,315-555-0144,Cell,chris2@adventure-works.com,7050 L^a%^ ur &?~! el,,"Ev e 77 "":26rett",Was %%%hington,"98a 0 ""@06",BA */'\123Ó45 6M3,9876tyui9004,"53 """"""""125621009878",United States,1/29/1971,12,Single,fem :::ale,2/26/2011,#VALUE!,FALSE,16,5 LLLL4,True,{77B384C7-AFFB-4816-992B-F5B3034EE4FF},6/30/2014 0:00,J a panes e,UP78 2012%784526%,A0296460,ap #@r,,1285,3.1yt%,P 78riya Nutan,O89+,floor,1/8/1989,Tuesdy,BA */'\123Ó45 6M1,5177 5394 4789,AP45 19562435673,A1045608
348.0,6298838,adventure-works\kim1,4,Kim,B,Abercrombie,,Production Technician - WC60,5RT&,Friday,208-555-0114,Cell,kim1@adventure-works.com,477 Sa nt #@a Mar (ia,,"Re"":dmÉÉond",____W ashingt 83onÉ,_ __94111,D AJÓP1222$$25,7865ghjk8904,5112++++^^^ajm5621009880,United States,1/1/2032,15,Married,M1620,2/27/2011,#VALUE!,FALSE,24,4IO2,True,{891C27F4-28CC-44BB-BEA3-DA5EA7FBE957},6/30/2014 0:00,e Ng (lish,AP45-300057315629,Q2096456,ma%y$,,1440,12.45 &^%$,Rob 17Watt,A% $+,local,4/15/1989,Friday,DAJÓ P12><222++4,3811 0238 6944,AP45 19562435673,A1045608
349.0,461786517,adventure-works\ed0,4,Ed,R,Dudenhoefer,,Production Technician - WC60,9:done,,919-555-0140,Work,ed0@adventure-works.com,5672 B^&%@ el Ai>< r Dr.,,BeÉÉÉÉÉllevue,"()274Washington""""""""","980""}30",XGZ4 &^5D2 13?:7,3.67E+11,PO ()380984580,United States,2/3/2030,14,Single,M2197,2/28/2011,#VALUE!,FALSE,25,6fffff11,True,{8EF22FB3-AF37-4B44-8862-D60A7CB09D82},6/30/2014 0:00,A F r&ican,,12096460,Ja (nua ry,As&^ian,dv49,1mc(3.11,Pe46 ter Parker,B 12+,vending,5/31/1991,,AGPCB3705U,3750 8430 7653,,12096460
350.0,309738752,adventure-works\jolynn0,3,JoLynn,M,Dobney,,Production Supervisor - WC60,10>mo nthÀ,Monday 4,903-555-0145,Work,jolynn0@adventure-works.com,7050 L^a%^ ur &?~! el,,Sammam *6678Éish,California,982 qy1 ua1,B A1#@ 23 ><456M4,1.33E+11,137 ???64 9870,United States,2/4/2030,10,Single,FE ()MME,12/26/2007,#VALUE!,FALSE,82,"4 ""0",True,{2CC71B96-F421-485E-9832-8723337749BB},6/30/2014 0:00,P &olish,UK06 20203718496,A209645707,Feb %%,B <>lack,xa^)16,4.7js 2&,B obM5arley,O+5 6?,intern,6/15/1989,Monday 4,AGPCB3705U,4755 8766 9949,UK06 20203718496,A1045608
351.0,458159238,adventure-works\bryan0,4,Bryan,,Baker,,Production Technician - WC60,1$,,712-555-0113,Cell,bryan0@adventure-works.com,477 Sa nt #@a Mar (ia,,Newport Hil&ls,California,)(wi98054,DAJÓ P12><222++6,4250 0000 0000,55?335MK8107,United States,2/5/2030,90,Single,F,1/21/2009,#VALUE!,FALSE,35,21_____,True,{4652D4E4-6A27-47ED-9F51-C377E293DA28},6/30/2014 0:00,C #hine $SE,Hp45 198625471897,F60$)45607,Mar !!! ch,Uzb __ek,7 ^&6 fs,12.45 &^%$,Step45hen Hawking,A& )(+,floor,1/4/1991,,DAJÓ P12><222++4,9833 8327 6975,Hp45 198625471897,F60$)45607
352.0,339712426,adventure-works\james0,4,James,D,Kramer,,Production Technician - WC60,6 nd ),Wednesday -----6,119-555-0117,Cell,james0@adventure-works.com,9 sh^559 Worth32 %%% Cft.,,ReÉnton,California,B!`98057,XGÓZ4 5D213%%%%8,4.51E+11,É434044956,United States,2/6/2032,88,Single,....23M,12/27/2008,#VALUE!,FALSE,39,80hrs,True,{82E52D5A-165B-4C6D-9773-C3A6B6332ECD},6/30/2014 0:00,J a panes e,,,ap #@r,,804,1mc(3.12,B obM5arley,31 *& B+,local,6/25/1989,Wednesday,XGÓZ4 5D213%%%%6,6321 8481 2058,,
353.0,693325305,adventure-works\nancy0,4,Nancy,A,Anderson,,Production Technician - WC60,4t h,Thursday 7329+,970-555-0118,Cell,nancy0@adventure-works.com,2139 Bir *(chwo ()od D@#r,,Redmo nd___,California,_____slkx98009,B ^%A JPC4350M&,5030 0000 0000,"648 MKO32 ""{}843",United States,2/7/2030,78,M,M,1/2/2009,#VALUE!,FALSE,34,4 2mins,True,{6B7EB306-9A00-496A-98A9-4E94FE72F77C},6/30/2014 0:00,e Ng (lish,,K $@76 09072,ma%y$,Poli *&sh,6 0,4.7js 2&,Step45hen Hawking,,vending,2/15/1989,Thursday 7329+,AGPCB3705U,5485 5000 8000,,A1045608
354.0,276751903,adventure-works\simon0,4,Simon,D,Rapier,,Production Technician - WC60,14 %th,abc,963-555-0134,Work,simon0@adventure-works.com,7 6 ^%78 Lak &eview Blv {}d.,,Mi []?nn 373eapolis,California,postal---98058,,8760 0000 0000,)#@ 76}{ dk0397012,United States,2/8/2030,9,S,!!!!~`M,12/8/2008,#VALUE!,FALSE,38,23s ecs,True,{F734D38A-56B5-471E-8DED-A682E958A9B3},6/30/2014 0:00,A F r&ican,,L12 290RT 77,j u ___ne,,12 *& 0,dajds,Ma noj263 Bajpayee,,intern,1/8/1989,abc,,3066 2940 6413,,L12 290RT 77
355.0,500412746,adventure-works\thomas0,4,Thomas,R,Michaels,,Production Technician - WC60,3r Àd,Saturday,278-555-0118,Cell,thomas0@adventure-works.com,11 435 Bre &*ck Cour &#t,,B45el *()le vueÉ,California,ahd)))98055,XG ZF@E 722%5A,7820 0000 0000,"7 )24<> 24? ""dy5254",United States,2/9/2032,98,M,F,2/26/2009,#VALUE!,FALSE,37,50É,True,{8FF3AF67-32F2-4A08-98C3-A40F842D41A3},6/30/2014 0:00,P &olish,UP78 2012%784526%,A10 V37911,ju %!>l,Al&% bani)(an,1+_6,dajds,Al 4exandra C90lave,,floor,4/15/1989,Saturday,XG ZF@E 722%5A,7322 8440 2681,AP45 19562435673,A10 V37911
356.0,66073987,adventure-works\eugene1,4,Eugene,O,Kogan,,Production Technician - WC60,12t )(h,Sunda y,173-555-0179,Cell,eugene1@adventure-works.com,435@ 0 Min ()ute Dr.$$,,R3e nt on{}?><,California,"55402""""""",,2100 0000 0000,3 :ajjda^54160893,United States,2/10/2032,99,S,M,2/8/2009,#VALUE!,FALSE,36,p ++++53,True,{33543B35-77DA-4600-A41B-1EAFEA0AD643},6/30/2014 0:00,C #hine $SE,AP45-300057315629,A0296460,a^ug(ust,W hi&5te,1595,dajds,Rob 17Watt,___AB-,local,6/25/1989,Sunda y,,3425 0653 1151,AP45 19562435673,A1045608
357.0,33237992,adventure-works\andrew0,3,Andrew,R,Hill,,Production Supervisor - WC10,5 m>,Mon,908-555-0159,Cell,andrew0@adventure-works.com,10 sh^559 Worth32 %%% Cft.,,K en (*&more,California,(+98004),PE &)ÓVFV%^45 06ÓY,4.49E+11,"48039""""""""Pnck0514",United States,2/11/2030,,S,{{{ F}}}},2/22/2009,#VALUE!,FALSE,65,x+51hrs,True,{08365B05-C143-4260-A93C-6B69418B1946},6/30/2014 0:00,J a panes e,UP78 2012%784526%,Q2096456,sep ][,As&^ian,1750,dajds,Pe46 ter Parker,O89+,vending,3/28/1989,Mon,AGPCB3705U,3968 4957 8725,AP45 19562435673,A1045608
358.0,690627818,adventure-works\ruth0,4,Ruth,Ann,Ellerbrock,,Production Technician - WC10,5RT&,Sun,145-555-0130,Cell,ruth0@adventure-works.com,2140 Bir *(chwo ()od D@#r,,Evere t####?t,California,98055doxck,B A123&&!!!@45 6ÓM3,3.76E+11,hsdzcbvb 755284521,United States,,96,M,M,1/6/2008,#VALUE!,FALSE,83,>>> 6 6,True,{3E3B6905-209E-442E-B8A8-9A0980241C6A},6/30/2014 0:00,Sp anish,AP45-300057315629,12096460,october*****,B <>lack,dv50,12.45 &^%$,B obM5arley,A% $+,intern,2/5/1989,Sun,AGPCB3705U,8587 9139 2785,AP45 19562435673,12096460
359.0,912265825,adventure-works\barry0,4,Barry,K,Johnson,,Production Technician - WC10,9:done,,206-555-0180,Work,barry0@adventure-works.com,8 6 ^%78 Lak &eview Blv {}d.,,Be////|\llevue,California,101 ldazj! 028,,5.83E+11,36 ^^^^djdsbjvz2070717,United States,1/29/1969,99,S,M,1/7/2008,#VALUE!,FALSE,88,4 3< <<,True,{756A60AE-378F-43D8-9F93-1E821D1EAF52},6/30/2014 0:00,Engli sh$,SP12 20084567289,A0296461,n80ovem : ber,Uzb __ek,xa^)17,1mc(3.12,Step45hen Hawking,B 12+,floor,5/31/1991,,,9502 1517 6995,SP12 20084567289,A1045608
360.0,844973625,adventure-works\sidney0,4,Sidney,M,Higa,,Production Technician - WC10,10>mo nthÀ,Thurs,424-555-0189,Work,sidney0@adventure-works.com,12 435 Bre &*ck Cour &#t,,Sa n F 089rancÉisco|||||,California,"98vsxj""204",XGZ 4@!][5D2Ó137,7.00E+11,54 1***)dja25621009878,United States,6/16/1981,12,M,F5,2/2/2008,#VALUE!,FALSE,84,4 :{)(4,True,{40D603D9-7F99-48B7-A580-B17CF429BED2},6/30/2014 0:00,Hi nDi! *,UK06 20203718496,Q2096457,sep72498 ^tember,Portugue )(&se,8 ^&6 fs,,Ma noj263 Bajpayee,O+5 6?,local,6/15/1989,Thurs,XG ZF@E 722%5A,9826 6359 8852,UK06 20203718496,A1045608
361.0,132674823,adventure-works\jeffrey0,4,Jeffrey,L,Ford,,Production Technician - WC10,1$,Saturday,984-555-0185,Work,jeffrey0@adventure-works.com,5673 B^&%@ el Ai>< r Dr.,,Ken^^^more 46,Washington,98272,BA */'\123Ó45 6M4,2090 0000 0000,PPP)(51125621009881,United States,5/2/1963,66,S,M4,2/20/2008,#VALUE!,FALSE,85,É2:: ???? ?4\,True,{6E086F41-B81D-4BDC-9F13-0EEC488DC43E},6/30/2014 0:00,Po l@iSH,Hp45 198625471897,A1045608,febu14$rary,Polish,805,,Al 4exandra C90lave,A& )(+,marketing,1/4/1991,Saturday,BA */'\123Ó45 6M1,3052 7875 6145,Hp45 198625471897,A1045608
362.0,565090917,adventure-works\doris0,4,Doris,M,Hartwig,,Production Technician - WC10,7 nd ),Thurs,328-555-0150,Cell,doris0@adventure-works.com,7051 L^a%^ ur &?~! el,,Both {!ell,Washington,98028,D AJÓP1222$$26,6830 0000 0000,51125624 ____dusjf009878,United States,3/19/1977,66,M,M<,3/10/2008,3/19/2037,FALSE,86,2:03,True,{692B8826-03B4-4C3B-82FC-1FC6F1409689},6/30/2014 0:00,Ru $$sssian,hr06 201278904570,B1846289,7327april^&,Albanian,7 0,1mc(3.13,P 78riya Nutan,32 *& B+,tech,6/25/1989,Thurs,DAJÓ P12><222++4,3076 6146 3849,hr06 201278904570,B1846289
363.0,9659517,adventure-works\diane0,4,Diane,R,Glimp,,Production Technician - WC10,4t h,Thurs,202-555-0151,Cell,diane0@adventure-works.com,478 Sa nt #@a Mar (ia,,R 45edmond,Washington,98052,XGZ4 &^5D2 13?:8,5.90E+11,"54 """"""""125621009878",United States,5/3/1987,66,M,female,3/28/2008,#VALUE!,FALSE,87,22-pr,True,{C334B2D2-0C56-4906-9095-F1D07A98CBEC},6/30/2014 0:00,e Ng (lish,HR06 19$ 4556251470,V67 16374,Ja (nua ry,Uzbek,13 *& 0,4.7js 2&,Rob 17Watt,,management,2/15/1989,Thurs,AGPCB3705U,4718 7188 2819,AP45 19562435673,V67 16374
364.0,109272464,adventure-works\bonnie0,4,Bonnie,N,Kearney,,Production Technician - WC10,15 %th,Tuesday *****6,264-555-0150,Work,bonnie0@adventure-works.com,5673 B^&%@ el Ai>< r Dr.,,"Rent36)* o """"n",Washington,98296,B A1#@ 23 ><456M5,2010 0000 0000,5112++++^^^ajm5621009881,United States,3/6/1978,36,M,Male,1/1/2010,#VALUE!,FALSE,89,""" 40:st r",True,{E950A52A-DF61-4FEC-9063-545664D65B89},6/30/2014 0:00,A F r&ican,UP78 2012%784526%,L1264782,Feb %%,IndoAryan,1+_7,8dajds,Pe46 ter Parker,,operations,1/8/1989,Tuesday *****6,AGPCB3705U,5177 5394 4789,AP45 19562435673,L1264782
365.0,233069302,adventure-works\taylor0,3,Taylor,R,Maxwell,,Production Supervisor - WC50,3r Àd,Wednesday -----7,508-555-0165,Work,taylor0@adventure-works.com,7051 L^a%^ ur &?~! el,,Re &^ nto|||n,Washington,98020,,9100 0000 0000,PO ()380984581,United States,1/29/1972,66,M,Female,2/8/2008,#VALUE!,FALSE,79,87++,True,{28F7EF89-2793-4989-B67D-25046543C1E3},6/30/2014 0:00,Sp anish,AP45-300057315630,K7552746,Mar !!! ch,Portuguese,1905,10 ^.8,B obM5arley,A ()B+,sales,4/15/1989,Wednesday,,3811 0238 6944,AP45 19562435673,K7552746
366.0,652535724,adventure-works\denise0,4,Denise,H,Smith,,Production Technician - WC50,12t )(h,,869-555-0119,Cell,denise0@adventure-works.com,478 Sa nt #@a Mar (ia,,"Re :""dm +_ond",Washington,98028,XGÓZ4 5D213%%%%9,2.69E+11,138 ???64 9870,United States,1/1/2033,fifty one,M,F9,2/5/2009,#VALUE!,FALSE,9,6 LLLL4,True,{77878C43-F16E-437D-892F-3CFCC0715A0A},6/30/2014 0:00,Engli sh$,SP12 20084567289,P9046279,ap #@r,Black,2060,1.4d (),Step45hen Hawking,___AB-,IT,6/25/1989,,XGÓZ4 5D213%%%%6,3750 8430 7653,SP12 20084567289,P9046279
367.0,10708100,adventure-works\frank1,4,Frank,T,Miller,,Production Technician - WC50,6 m>,,167-555-0139,Work,frank1@adventure-works.com,10 sh^559 Worth32 %%% Cft.,,"Ev e 77 "":26rett",Washington,98296,B ^%A JPC4350M&,3090 0000 0000,55?335MK8108,United States,2030,51,S,M+,2/23/2009,#VALUE!,FALSE,10,4IO3,True,{B395CD84-77BA-4D3C-A49D-D9E8D6CF100B},6/30/2014 0:00,Hi nDi! *,UK06 20203718496,A1045608,ma%y$,White,dv51,3.1yt%,B obM5arley,O89+,marketing,3/28/1989,,AGPCB3705U,4755 8766 9949,UK06 20203718496,A1045608
368.0,571658797,adventure-works\kendall0,4,Kendall,C,Keil,,Production Technician - WC50,5RT&,Saturday,138-555-0128,Work,kendall0@adventure-works.com,2140 Bir *(chwo ()od D@#r,,"Re"":dmÉÉond",Washington,98104,"D)(,AJ %PC4150P",5030 0000 0000,É434044957,United States,2/4/2030,36,M,M],12/5/2008,#VALUE!,FALSE,11,6fffff12,True,{65207627-5521-4A8E-AD3C-B2F1B5226B85},6/30/2014 0:00,Po l@iSH,Hp45 198625471898,B1846289,Ja (nua ry,Asian,xa^)18,12.45 &^%$,Step45hen Hawking,A% $+,tech,6/25/1989,Saturday,"D)(,AJ %PC4150P",9833 8327 6975,Hp45 198625471898,B1846289
369.0,843479922,adventure-works\bob0,4,Bob,N,Hohman,,Production Technician - WC50,9:done,Sunda y,611-555-0116,Work,bob0@adventure-works.com,8 6 ^%78 Lak &eview Blv {}d.,,BeÉÉÉÉÉllevue,Washington,98011,XG ZF@E 722%5A,3950 0000 0000,"649 MKO32 ""{}843",United States,2/5/2030,43,S,M#,12/24/2008,#VALUE!,FALSE,12,"5 ""0",True,{68616AEA-81E5-4940-A7E4-6FBA882BCCF6},6/30/2014 0:00,Ru $$sssian,aw23-19676 %28105725481,V67 16374,Feb %%,German,9 ^&6 fs,1mc(3.13,Ma noj263 Bajpayee,B 12+,management,3/28/1989,Sunda y,XG ZF@E 722%5A,6321 8481 2058,AP45 19562435673,V67 16374
370.0,827686041,adventure-works\pete0,4,Pete,C,Male,,Production Technician - WC50,10>mo nthÀ,Sat,768-555-0123,Cell,pete0@adventure-works.com,12 435 Bre &*ck Cour &#t,,Sammam *6678Éish,Washington,98104,C$$ !!TUG E1616I,5030 0000 0000,)#@ 76}{ dk0397013,United States,2/6/2033,,S,M$,1/11/2009,#VALUE!,FALSE,13,21_____,True,{1F1D813D-3EDC-4274-8E9B-4519D71685B6},6/30/2014 0:00,e Ng (lish,hr06 201278904570,L1264782,Mar !!! ch,African,806,4.7js 2&,Al 4exandra C90lave,O+5 6?,operations,2/5/1989,Sat,BXOTB9065C,5485 5000 8000,hr06 201278904570,L1264782
371.0,92096924,adventure-works\diane2,4,Diane,H,Tibbott,,Production Technician - WC50,January,Fri,361-555-0180,Work,diane2@adventure-works.com,435@ 0 Min ()ute Dr.$$,,Newport Hil&ls,Washington,98028,PE &)ÓVFV%^45 06ÓY,3.68E+11,"8 )24<> 24? ""dy5254",United States,2/7/2030,33,S,F,1/18/2009,#VALUE!,FALSE,8,80hrs,True,{721A2921-C415-46DE-9111-13F25F428B8B},6/30/2014 0:00,A F r&ican,HR06 19$ 4556251470,B1846289,ap #@r,Thai,8 0,2.5,Rob 17Watt,A& )(+,sales,5/31/1991,Fri,AGPCB3705U,3066 2940 6413,AP45 19562435673,B1846289
372.0,494170342,adventure-works\john0,3,John,T,Campbell,,Production Supervisor - WC60,February,mdy,435-555-0113,Work,john0@adventure-works.com,11 sh^559 Worth32 %%% Cft.,,ReÉnton,Washington,98104,B A123&&!!!@45 6ÓM4,6.41E+11,4 :ajjda^54160893,United States,,66,M,M,3/17/2008,#VALUE!,FALSE,81,5 2mins,True,{D4ED1F78-7C28-479B-BFEF-A73228BA2AAA},6/30/2014 0:00,P &olish,UP78 2012%784526%,V67 16374,ma%y$,Polish,14 *& 0,5.67,Pe46 ter Parker,33 *& B+,IT,6/15/1989,mdy,AGPCB3705U,7322 8440 2681,AP45 19562435673,V67 16374
373.0,414476027,adventure-works\maciej0,4,Maciej,W,Dusza,,Production Technician - WC60,March,Tuesdy,237-555-0128,Cell,maciej0@adventure-works.com,2141 Bir *(chwo ()od D@#r,,Seattle,Washington,98020,"DA ?""{}JP 12Ó22 ?26",1.21E+11,"48039""""""""Pnck0515",United States,2/9/2033,67,S,M,1/29/2010,#VALUE!,FALSE,30,23s ecs,True,{3229D93F-6A14-4BAC-ABC5-A91B9ECFB4D3},6/30/2014 0:00,C #hine $SE,AP45-300057315630,L1264782,j u ___ne,Albanian,1+_8,6.87,B obM5arley,,marketing,1/4/1991,Tuesdy,"DA ?""{}JP 12Ó22 ?22",3425 0653 1151,AP45 19562435673,L1264782
374.0,582347317,adventure-works\michael7,4,Michael,J,Zwilling,,Production Technician - WC60,April,Sunday,582-555-0148,Cell,michael7@adventure-works.com,9 6 ^%78 Lak &eview Blv {}d.,,Seattle,Washington,98020,XGZ 4@!][5D2Ó138,6830 0000 0000,hsdzcbvb 755284522,United States,2/10/2033,49,S,M,2/23/2010,#VALUE!,FALSE,26,50É,True,{492B24BD-BDE9-4371-B96E-CCD72264B91F},6/30/2014 0:00,J a panes e,UP78 2012%784526%,K7552746,ju %!>l,Uzbek,2215,12.5,Step45hen Hawking,,tech,6/25/1989,Sunday,XG ZF@E 722%5A,3968 4957 8725,AP45 19562435673,K7552746
375.0,8066363,adventure-works\randy0,4,Randy,T,Reeves,,Production Technician - WC60,May,Tue 82,961-555-0122,Cell,randy0@adventure-works.com,13 435 Bre &*ck Cour &#t,,B45el *()le vueÉ,Washington,98020,BA */'\123Ó45 6M5,4.66E+11,37 ^^^^djdsbjvz2070717,United States,2/11/2030,52,M,M,2/23/2010,#VALUE!,FALSE,29,p ++++54,True,{9A08108D-E039-4862-8F93-55F18017AD72},6/30/2014 0:00,e Ng (lish,AP45-300057315630,P9046279,a^ug(ust,IndoAryan,2370,2.5,Ma noj263 Bajpayee,A ()B+,management,2/15/1989,Tue 82,BA */'\123Ó45 6M1,8587 9139 2785,AP45 19562435673,P9046279
376.0,834186596,adventure-works\karan0,4,Karan,R,Khanna,,Production Technician - WC60,June,Monday 6,447-555-0186,Work,karan0@adventure-works.com,5674 B^&%@ el Ai>< r Dr.,,R3e nt on{}?><,Washington,98104,D AJÓP1222$$27,4250 0000 0000,55 1***)dja25621009878,United States,1/2/1992,52,S,M,12/22/2009,#VALUE!,FALSE,28,x+51hrs,True,{08B1BA74-DD80-4FDA-8327-93268B84977B},6/30/2014 0:00,A F r&ican,SP12 20084567289,A1045609,sep ][,Portuguese,dv52,21.5,Al 4exandra C90lave,___AB-,operations,1/8/1989,Monday 6,DAJÓ P12><222++4,9502 1517 6995,SP12 20084567289,A1045609
377.0,63179277,adventure-works\jay0,4,Jay,G,Adams,,Production Technician - WC60,July,Tuesday *****7,407-555-0165,Work,jay0@adventure-works.com,7052 L^a%^ ur &?~! el,,Seattle,Washington,98272,,3950 0000 0000,PPP)(51125621009882,United States,1/29/1969,46,S,M,3/5/2009,#VALUE!,FALSE,32,>>> 6 7,True,{18187809-5294-474F-85A1-D5BE6BD518D6},6/30/2014 0:00,P &olish,UK06 20203718496,B1846290,october*****,Black,xa^)19,4.8,P 78riya Nutan,O89+,sales,4/15/1989,Tuesday *****7,,9826 6359 8852,UK06 20203718496,B1846290
378.0,537092325,adventure-works\charles0,4,Charles,B,Fitzgerald,,Production Technician - WC60,August,Wednesday -----8,931-555-0118,Work,charles0@adventure-works.com,479 Sa nt #@a Mar (ia,,Seattle,Washington,98074,,1.89E+11,51125625 ____dusjf009878,United States,6/16/1982,51,S,M,12/3/2009,#VALUE!,FALSE,27,5 3< <<,True,{CDC11292-DF74-4FB0-8676-5B2AA4687142},6/30/2014 0:00,C #hine $SE,Hp45 198625471898,V67 16375,n80ovem : ber,White,10 ^&6 fs,2.5,Rob 17Watt,A% $+,IT,5/31/1991,Wednesday,,3052 7875 6145,Hp45 198625471898,V67 16375
