Unnamed: 0,GeographyKey,CustomerPassword,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,ProductColour,CountryCode,Review,CreditCardNumber,Description,ReferralIP,ReferralURL,Memberships,Memberships1,Address1,ProductColour1,HouseOwnerFlag1,Mobile1,BirthDate1,MaritalStatus1,BirthDate2,id,Phone No,is_valid
11126,11,,A3W00011006,Mr. 5%,आर्या,,Carson,0,"1/14/ 1////,@@@@985",s,Female,,9991203369.0,12>curtis9@adventure-works.com,900000127,0+,1,Kenmore,Washington,U kr aine,9-8-0-58###########,High School,Skilled Manual,Obrero especializado,Technicien,0,0zero,,,6 (11_) 500 5fb *55-01QE10,1/24/201 9,0-1 Miles,b lu,1-2<64&&&,bitch,@!4062 9{] 745 5032 3624,,"19""8.20.0.<1>8",htt ps :// www .amazon.com,5.0,5.0,8883 Weatherly Drive,pink,0.0,9994462464.0,1/30/1986,S!!!!,2/5/1975,127.0,4805184474,True
11127,361,,"A#W000,11, 007",M &&&s. ),"普贾""",,Edwards,0,8/ 3/19???85,m,Female,,9996760479.0,<lauren41@adventure-works.com,900000128,0+,0,Bellevue,Washington,Austral 9ÉÉia,9-8-0-59 ?,High School,Skilled Manual,Obrero especializado,Technicien,1,on e8,ABCDLane100055dshgewuwakudjfvzkufsvgrwakurelkyrmtejisavjivioislwa473jf,,208-555-01+4h7,1/%É9/2019,5-10 Miles,gr ee,6<72:::::,doughhead,4564 9 mko705 4983 3015,,198.2sKJv0.0.13&,htt Àps://w ww.flip kart.com,6.0,5.0,6904 Holiday Hills,blue,1.0,9992979511.0,8/ 3/19???85,M****,2/1/1975,128.0,4805184474,True
11128,635,,FM 000 11008,Ms. #,,,Long,0,11/6/1973ahdzbz{{,s,Female,,9990661633.0,ian47@adventure-works.com,900000129,0+,0,Edmonds,Washington,I ::::::ndonasia,9- 8 ÀBOP -0-69,High School,Skilled Manual,Obrero especializado,Technicien,1,8,3777N14thStajdadjnxnseq12dsbvfjuajdmtkgn16394fjs,,6 (1:1) 500 555-0195KL+_,1/25/2011:PÉ,5-10 Miles,black,1-26 $#10,hoser,4986 5570 04 098 hdc 15 5495,,198. dc2$0.0.20,htt ps: //www. access.com,10.0,5.0,8362 Mori Court,blue,1.0,9994222275.0,11/6/1973ahdzbz{{,Single,2/2/1975,129.0,4805184474,True
11129,638,,powAW:000:11009,6^ Ms.,"普贾""",M,Wright,0,8/2 6/1990,,Female,,9992463342.0,sydney23@adventure-works.com,900000130,2____G,0,Monroe,Washington,Chin a635,<9-8-0-61>?,High School,Skilled Manual,Obrero especializado,Technicien,1,1É,2259WStEmsh123zjndkqeajcdbqjaejncmb37andg,,6 (+11) 5 aus00 555-0137,N1/27/2019,5-10 Miles,li me,672)*,skeet,0,,1dzj^98.2 & 0.0.21,%%%%http s://www.easymoney.in,6.0,5.0,9458 Mariposa Ct.,black,1.0,9990205578.0,8/2 6/1990,,2/3/1975,130.0,4805184474,True
11130,543,,123AW/00011010,"Mr. "":5",Christy,L,Russell,0,,sm,Female,,9994190494.0,chloe23@adventure-works.com,"900,000,131$",2%g,0,Seattle,Washington,J {}}{}{83apan,98006zip,High School,Skilled Manual,Obrero especializado,Technicien,1,4___only,ABCDLane100050ajdn262jsmvnalglbmgiwzmbvqlo,,,1/ É&^14/2019,5-10 Miles,r ed,1-268}_,drongo,4139 5189 7661 5780 7689,Dimentions: 6 x 5 x 7¼ m,198.20.0.1jka12,ht!!!! tps://www.go zoom.com,7.0,5.0,6833 Seagull Court,green,1.0,9994972213.0,,SM,2/4/1975,131.0,4805184474,True
11131,50,,"A///?W,00011011",<> Ms.,Alejandro,,Rivera,0,12/24th::::/1955,m,Female,,9990384843.0,wyatt32@adventure-works.com ,900000132,3b,0,Seattle,Washington,Mala !!!@ysia,__kan__98065,High School,Skilled Manual,Obrero especializado,Technicien,0,1@sedan,ABCDLane100051anbc1739cbstkyoa749602chfkabak1249dnjcnxcx,,7 (mid11) 500 555-01m 95É,12/30/><2018,0-1 Miles,ye ll ow,!!!60,shithead,248@3 879*7 6809 7827,Dimensions: 7x 4¾ x9 m,19#8.20.0.23,http s: //www.l ombard.com,9.0,5.0,8883 Weatherly Drive,blue,0.0,9995783751.0,12/24th::::/1955,Married,2/5/1975,132.0,4805184474,True
11132,51,,WW@W00011012,É Mr. ??É,Marco,E,Richardson,0,7 ||||||0/6/1955,m,Female,,9992620906.0,shannon1@adventure-works.com,900000133,3g,0,Edmonds,Washington,Argentina27818_,108 +_052,High School,Skilled Manual,Obrero especializado,Technicien,0,1:::::,ABCDLane100052zdjakcbv1623848dskbbdsjhv2749753kjsjbskjkancc12873nlsajfvf154,,208-555-01+4h8,11 LLLifdn /16/2013,5-10 Miles,ora ng,3%80,shit,2// 318 5813 3090 1509,resistance: 30?,198.20.0.1)(14,h ttps://ww w.hndk.co m,8.0,5.0,6904 Holiday Hills,blue,0.0,9992257376.0,7 ||||||0/6/1955,Single,2/1/1975,133.0,4805184474,True
11133,542,,A3W00011006,Mrs. ?%%,Alejandro,,Griffin,0,10/6 &&&/2978,,Female,,9991996188.0,clarence32@adventure-works.com ,900000134,0pr$,0,Edmonds,Washington,N Éo )(rway,"9-8-0-52""""""",Partial High School,Clerical,Administrativo,Employé,0,polov < 9,ABCDLane100053sdmj3938vhaflkjgr3749878safhdofha53q9757kjdckERIAU,,7 (11_) 500 5fb *55-01QE10,4/13/20 21,0-1 Miles,blu,29?13,bloody,4999 57892 27530 7331,Dimensions: 7x 4¾ x9 m,198.20. $0.%7,? htt ps://www.amazon.com,12.0,5.0,8362 Mori Court,black,0.0,9998579107.0,10/6 &&&/2978,,2/2/1975,134.0,4805184474,True
11134,30,,"A#W000,11, 007",....___ Mr.,Lauren,D,Townsend,0,55/1()0/1983,,Female,,9996297363.0,luke18@adventure-works.com,900000135,!10,0,Monroe,Washington,German ><y,9-8-0-53Ap,High School,Skilled Manual,Obrero especializado,Technicien,1,LL LL@10,ABCDLane100054ehai39837fufqudsl59743rlkdsja2387dsfs97rwanrefsaiywbri,,208-555-01+4h8,11 NN&&&/23/2013,5-10 Miles,,12 *1,freaky,437(1 8$882 7213 417^103,resistance: 30?,198. ><20#.0.8,https://www.fl ipkart.c ? om,13.0,5.0,9458 Mariposa Ct.,green,1.0,9994415146.0,55/1()0/1983,,2/3/1975,135.0,4805184474,True
11135,302,,FM 000 11008,M 73{}r.,Marco,L,Harris,0,,s,Female,,9999578501.0,jordan73@adventure-works.com,"900,000,136$",0*,0,Bellevue,Washington,"Fra""}{\\\\\nce",9-8 -0-5 4À,Partial High School,Clerical,Administrativo,Employé,0,1________,ABCDLane100055dshgewuwakudjfvzkufsvgrwakurelkyrmtejisavjivioislwa473jf,,7 (1:1) 500 555-0195KL+_,1/19%%%/2020,5-10 Miles,,"4""9",bugger,224%6 4245 4151 4172_,A source of trust company ®,198.2^*0.0.2ab,htt ps :// www .amazon.com,14.0,5.0,6833 Seagull Court,pink,0.0,9990038049.0,,S\\/?\,2/4/1975,136.0,4805184474,True
11136,53,,powAW:000:11003,"Mister.....""",Bethany,D,Morgan,0,8/14 ++++/1980,m,Female,,9993501995.0,destiny7@adventure-works.com,900000137,5 #,0,Redmond,Washington,India745_,9-8-0-5 5mk,High School,Skilled Manual,Obrero especializado,Technicien,0,____ Éyfjkj_______8,3778N14thStajdadjnxnseq12dsbvfjuajdmtkgn16394fjs,,7 (+11) 5 aus00 555-0137,1/! pc15/2020,0-1 Miles,,105 @4,bastard,36 ()60 7051 2973 103 1,temperature range: 20° to 100° C,198.20.0.3!@,htt Àps://w ww.flip kart.com,12.0,5.0,8883 Weatherly Drive,blue,0.0,9994462464.0,8/14 ++++/1980,>34>> M,2/5/1975,137.0,4805184474,True
11137,641,,powAW:000:11003,Mist $&&&ress,"普贾""",A,Taylor,0,1986,s,Female,1.333,9994676369.0,ethan20@adventure-works.com ,900000138,8 h,0,Bellevue,,#NAME?,9-8- 0- LO66,High School,Skilled Manual,Obrero especializado,Technicien,1,4fo ur&,,,,: ::v *1/7/2020,5-10 Miles,b lack,7 -=242,bitch,0,Dimentions: 20cm x 10cm x 5µ,8 (*&fsk98.2 aHDbn0.0.4,htt ps: //www. access.com,6.0,5.0,6904 Holiday Hills,blue,1.0,9992979511.0,1/30/1986,S:::::::;,2/1/1975,138.0,4805184474,True
11138,325,,123AW/00011010,D$ octor,Lauren,,Davis,0,8/ {}1/1976???,s,Female,17.345,9996636875.0,jon2_____4@adven67ture-works.com,900000139,4^,0,Sammamish,Washington,Po 79_)land,9-###8-0-67,High School,Skilled Manual,Obrero especializado,Technicien,0,2nd,ABCDLane100050ajdn262jsmvnalglbmgiwzmbvqlo,,8 (mid11) 500 555-01m 95É,LLLL***12/29/2019,0-1 Miles,White,9+7 9,doughhead,26&^54 7995 26OPG02 0286 PO$,Dimentions: 6 x 5 x 7¼ m,8 9 sj8.*20.0.5@,%%%%http s://www.easymoney.in,7.0,5.0,8362 Mori Court,black,0.0,9994222275.0,8/ {}1/1976???,"S""""""""""""""""""""3727",2/2/1975,139.0,4805184474,True
11139,28,,"A///?W,00011011",### 78Engineer,Theresa,,Moreno,0,,divorced,Female,345.88,9999423745.0,eugene10@@@adventure-works,900000140,0(,0,Redmond,Washington,Qata?' r+,9-8-0-58###########,Partial College,Clerical,Administrativo,Employé,0,3rdOP^,ABCDLane100051anbc1739cbstkyoa749602chfkabak1249dnjcnxcx,,8 ( ben11) 500 5 É55-0137,1/2*@@@!3/201 10,5-10 Miles,brow,88/6,hoser,@!4062 9{] 745 5032 3625,made in ???? India,198.20.0.CDCJ6^^,ht!!!! tps://www.go zoom.com,9.0,5.0,9458 Mariposa Ct.,green,0.0,9990205578.0,,divorced,2/3/1975,140.0,4805184474,True
11140,301,,WW@W00011012,()<> Doc tor,"普贾""",L,Alvarez,0,11/ \\\6/1976,mrried,Female,457.9,9997928219.0,ruben35É@adventure-works,"900,000,141$",0___,0,Bellevue,Washington,Be :&%larus9,9-8-0-59 ?,Partial High School,Clerical,Administrativo,Employé,0,10 < <<,ABCDLane100052zdjakcbv1623848dskbbdsjhv2749753kjsjbskjkancc12873nlsajfvf155,,208-55 É5-01 ldo50,P1 2/30/2019,5-10 Miles,lim e,93#,skeet,4565 9 mko705 4983 3015,delivered from Àndhra Pradesh,198.20.0.7*&,http s: //www.l ombard.com,10.0,5.0,6834 Seagull Court,pink,0.0,9994972213.0,11/ \\\6/1976,Married,2/4/1975,141.0,4805184474,True
11141,314,,A3W00011006,43 Engineer,Nathan,,Ramirez,0,7/4/19uesjd82,single,Female,323.0,9995847704.0,chri sty12@adven ture-works,900000142,482,0,Bellevue,Washington,"Zi ""{}mbabwe",9- 8 ÀBOP -0-70,High School,Skilled Manual,Obrero especializado,Technicien,0,1on @,ABCDLane100053sdmj3938vhaflkjgr3749878safhdofha53q9757kjdckERIAU,,9 (11 mas) 500 555-01 lko95,1/24/201 10,0-1 Miles,pin,362$,drongo,,brand by ?onte Carlo,198.2 ka0.+0.15,h ttps://ww w.hndk.co m,13.0,5.0,8884 Weatherly Drive,blue,0.0,9995783751.0,7/4/19uesjd82,Single,2/5/1975,142.0,4805184474,True
11142,51,,AWDATA,Doc ()tor,Eugene,,Patterson,0,,m,Female,4567.0,9995778763.0,elizabe th É6695@advent ure-works,900000143,2^,0,Edmonds,Washington,Rus 420sia!!!!!,<9-8-0-61>?,High School,Skilled Manual,Obrero especializado,Technicien,0,0zero,ABCDLane100054ehai39837fufqudsl59743rlkdsja2387dsfs97rwanrefsaiywbri,,9 (1?1) 5 00 55 É5-0137,1/%É9/2020,0-1 Miles,magen,2 20,shithead,26OP trdx 4564 24 9705 2572 6533,originals ©,198.2+0.+0.+16,? htt ps://www.amazon.com,8.0,5.0,6905 Holiday Hills,blue,0.0,9992257376.0,,Single,2/1/1975,143.0,4805184474,True
11143,334,,1000000005,E ngin eer,"普贾""",M,Henderson,0,8/5 :{*(#$/1976,s,Female,656.0,9999793799.0,________julio1@adventure,900000144,2pt,0,Bellevue,Washington,U kr aine,98006zip,High School,Skilled Manual,Obrero especializado,Technicien,1,on e9,ABCDLane100055dshgewuwakudjfvzkufsvgrwakurelkyrmtejisavjivioislwa473jf,,208-5 ///55-0145ljhjchfc,1/25/2011:PÉ,5-10 Miles,,1-68){11,shit,0,A source of trust company ®,198.20.0.1RU7,https://www.fl ipkart.c ? om,6.0,5.0,8363 Mori Court,black,1.0,9998579107.0,8/5 :{*(#$/1976,S(),2/2/1975,144.0,4805184474,True
11144,607,,ABCDEF,Doc277328:::+++tor,Eugene,,Hernandez,0,12 :::::/3/1969,s,Female,55.89,9992401993.0,"""""""""""""""""""janet9@adventure-",900000145,8 LP,0,Kenmore,Washington,Austral 9ÉÉia,__kan__98066,High School,Skilled Manual,Obrero especializado,Technicien,0,0zero,3779N14thStajdadjnxnseq12dsbvfjuajdmtkgn16394fjs,,208-555-01+4h8,N1/27/2020,0-1 Miles,,3^7 13,bloody,248@3 879*7 6809 7828,temperature range: 20° to 100° C,198.20.%0.%1%8,htt ps :// www .amazon.com,7.0,5.0,9459 Mariposa Ct.,green,0.0,9994415146.0,12 :::::/3/1969,468 %%%S,2/3/1975,145.0,4805184474,True
11145,536,,AWOOOOO,Engineer$@7,"普贾""",L,Coleman,0,"1/14/ 1////,@@@@986",smd,Female,45.9,9993156182.0,6@ ma Érco14@adventure-works.,"900,000,146$",0___ O5,0,Monroe,Washington,I ::::::ndonasia,109 +_052,High School,Skilled Manual,Obrero especializado,Technicien,0,on e9,,,7 (11_) 500 5fb *55-01QE10,1/ É&^14/2020,0-1 Miles,b lu,31 4_,freaky,2// 318 5813 3090 1510,made in ?? China,"19""8.20.0.<1>9",htt Àps://w ww.flip kart.com,8.0,5.0,6834 Seagull Court,pink,0.0,9990038049.0,1/30/1986,SMD,2/4/1975,146.0,4805184474,True
11146,8,,11027,Doctor!!!,Kari,L,Goel,0,8/ 3/19???86,s,Female,545.7,9993307061.0,"Ér ""ob4@adven ture-works",900000147,0{},0,Seattle,Washington,Chin a636,"9-8-0-52""""""",Bachelors,Management,Gestión,Direction,1,9,,,208-555-01+4h8,12/30/><2019,5-10 Miles,gr ee,1-2<64&&&,bugger,5000 57892 27530 7331,made in ???? India,198.2sKJv0.0.13&,htt ps: //www. access.com,9.0,5.0,8884 Weatherly Drive,blue,1.0,9994462464.0,8/ 3/19???86,S!!!!,2/5/1975,147.0,4805184474,True
11147,40,,A3W00011007,"En :""}+gineer",Eugene,L,Wu,0,,,Female,,9995372407.0,!!!!!!!!!!!!!!s hannon38@advent Éure,900000148,> <9,0,Bellevue,Washington,J {}}{}{83apan,9-8-0-53Ap,Graduate Degree,Management,Gestión,Direction,1,1É,ABCDLane100051anbc1739cbstkyoa749602chfkabak1249dnjcnxcx,,7 (1:1) 500 555-0195KL+_,12 LLLifdn /16/2013,0-1 Miles,black,6<72:::::,bastard,0,delivered from Àndhra Pradesh,198. dc2$0.0.21,%%%%http s://www.easymoney.in,10.0,5.0,6905 Holiday Hills,blue,1.0,9992979511.0,,,2/1/1975,148.0,4805184474,True
11148,22,,"A#W000,11, 008",mr:),Ruben,,Vazquez,0,8/2 6/1991,s,Female,,9991880720.0,<>jacquelyn20@adventure-works,900000149,7$,0,Bellevue,Washington,Mala !!!@ysia,9-8 -0-5 4À,Bachelors,Management,Gestión,Direction,1,4___only,ABCDLane100052zdjakcbv1623848dskbbdsjhv2749753kjsjbskjkancc12873nlsajfvf156,,7 (11_) 500 5fb *55-01QE10,4/13/20 22,5-10 Miles,li me,1-26 $#11,bitch,224%6 4245 4151 4172_,brand by ?onte Carlo,1dzj^98.2 & 0.0.22,ht!!!! tps://www.go zoom.com,5.0,5.0,8363 Mori Court,black,1.0,9994222275.0,8/2 6/1991,Single,2/2/1975,149.0,4805184474,True
11149,25,,FM 000 11009,Mr. 5%,Theresa,,Gill,0,10/25/1984MMMMM,s,Female,,9990674685.0,12>curtis9@adventure-works.com,900000150,0:00,0,Edmonds,Washington,Argentina27818_,9-8-0-5 5mk,Bachelors,Management,Gestión,Direction,1,1@sedan,ABCDLane100053sdmj3938vhaflkjgr3749878safhdofha53q9757kjdckERIAU,,208-555-01+4h8,12 NN&&&/23/2013,0-1 Miles,r ed,672)*,doughhead,0,originals ©,198.20.0.1jka13,http s: //www.l ombard.com,6.0,5.0,9459 Mariposa Ct.,green,1.0,9990205578.0,10/25/1984MMMMM,28 !~?S,2/3/1975,150.0,4805184474,True
11150,39,,AW00011150,M &&&s. ),Ruben,M,Shen,0,12/24th::::/1956,,Female,,9994578134.0,<lauren41@adventure-works.com,"900,000,151$","0""",0,Bellevue,Washington,N Éo )(rway,9-8- 0- LO67,Bachelors,Management,Gestión,Direction,1,2,4755EasleyDrive,,7 (1:1) 500 555-0195KL+_,1/19%%%/2021,5-10 Miles,ye ll ow,1-268}_,bad,0,Dimensions:7x6x7,19#8.20.0.24,h ttps://ww w.hndk.co m,4.0,5.0,6834 Seagull Court,pink,1.0,9994972213.0,12/24th::::/1956,,2/4/1975,151.0,4805184474,True
11151,18,,AW00011151,Ms. #,Marco,G,Gill,0,8 ||||||0/6/1955,m,Female,,9995174966.0,ian47@adventure-works.com,900000152,5 ___+,0,Seattle,,German ><y,9-###8-0-68,Graduate Degree,Management,Gestión,Direction,0,1,805RainierDr,,7 (+11) 5 aus00 555-0137,1/! pc15/2021,0-1 Miles,ora ng,!!!61,worst,,Dimensions: 90x3x60,198.20.0.1)(15,? htt ps://www.amazon.com,2.0,5.0,8884 Weatherly Drive,blue,0.0,9995783751.0,8 ||||||0/6/1955,Married,2/5/1975,152.0,4805184474,True
11152,633,,AW00011152,6^ Ms.,"普贾""",J,Williams,0,10/6 &&&/2979,m,Female,,9997964893.0,sydney23@adventure-works.com,900000153,0+,0,Redmond,Washington,"Fra""}{\\\\\nce",9-8-0-58###########,High School,Skilled Manual,Obrero especializado,Technicien,1,2,6827SeagullCourt,,,: ::v *1/7/2021,5-10 Miles,blu,3%81,unlikely,@!4062 9{] 745 5032 3626,made in India,198.20. $0.%8,https://www.fl ipkart.c ? om,3.0,5.0,6905 Holiday Hills,blue,1.0,9992257376.0,10/6 &&&/2979,Single,2/1/1975,153.0,4805184474,True
11153,635,,AW00011153,"Mr. "":6",Alejandro,R,James,0,,,Female,,9999580795.0,chloe23@adventure-works.com,900000154,0+,0,Edmonds,Washington,India745_,9-8-0-59 ?,High School,Skilled Manual,Obrero especializado,Technicien,1,2,8877WeatherlyDrive,,8 (mid11) 500 555-01m 95É,LLLL***12/29/2020,5-10 Miles,yel,29?14,unusaby,,made in China,198. ><20#.0.9,htt ps :// www .amazon.com,1.0,5.0,8363 Mori Court,black,1.0,9998579107.0,,,2/2/1975,154.0,4805184474,True
11154,553,,AW00011154,<> Ms.,Marco,G,Walker,0,2th/9/1979,s,Female,,9991456184.0,wyatt32@adventure-works.com ,900000155,0+,0,Snohomish,Washington,#NAME?,9- 8 ÀBOP -0-71,Partial College,Skilled Manual,Obrero especializado,Technicien,1,1,6898HolidayHills,,208-555-01+4h9,1/2*@@@!3/201 11,5-10 Miles,Purple,13 *1,unsatisfied,4988 5570 04 098 hdc 15 5495,made in Africa,198.2^*0.0.2ab,htt Àps://w ww.flip kart.com,,5.0,9459 Mariposa Ct.,green,1.0,9994415146.0,2th/9/1979,Single,2/3/1975,155.0,4805184474,True
11155,301,,AW00011155,É Mr. ??É,Harold,J,Robinson,0,,s,Female,,9992053678.0,shannon1@adventure-works.com,"900,000,156$",2____G,0,Seattle,Washington,Po 79_)land,<9-8-0-61>?,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,8356MoriCourt,,8 (11_) 500 5fb *55-01QE10,P1 2/30/2020,1-2 Miles,gre en,"4""10",poor,26OP trdx 4564 24 9705 2572 6534,made in Russia,198.20.0.3!@,htt ps: //www. access.com,,5.0,6834 Seagull Court,pink,0.0,9990038049.0,,S\\/?\,2/4/1975,156.0,4805184474,True
11156,334,,AW00011156,Mrs. ?%%,Marco,,Roberts,0,8/5/19 <>87,m,Female,,9994515378.0,clarence32@adventure-works.com ,900000157,2%g,0,Seattle,Washington,Qata?' r+,98006zip,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,9452MariposaCt,,208-555-01+4h9,1/24/201 11,1-2 Miles,b lack,106 @4,cheap,,made in Kuwait,9 (*&fsk98.2 aHDbn0.0.4,%%%%http s://www.easymoney.in,,5.0,8884 Weatherly Drive,blue,0.0,9994462464.0,8/5/19 <>87,>34>> M,2/5/1975,157.0,4805184474,True
11157,642,,AW00011157,....___ Mr.,Harold,E,Long,0,8/ {}1/1976???,s,Female,,9997574276.0,luke18@adventure-works.com,900000158,3b,0,Monroe,Washington,Be :&%larus10,__kan__98067,High School,Skilled Manual,Obrero especializado,Technicien,1,2,1832PrestonCt,,8 (1:1) 500 555-0195KL+_,1/%É9/2021,5-10 Miles,White,8 -=242,leaky,248@3 879*7 6809 7829,made in America,9 9 sj8.*20.0.5@,ht!!!! tps://www.go zoom.com,,5.0,6905 Holiday Hills,blue,1.0,9992979511.0,8/ {}1/1976???,S:::::::;,2/1/1975,158.0,4805184474,True
11158,361,,AW00011158,M 73{}r.,"普贾""",K,Wright,0,12/2/1....!!!984,s,Female,,9994273856.0,jordan73@adventure-works.com,900000159,3g,0,Bellevue,Washington,"Zi ""{}mbabwe",110 +_052,High School,Skilled Manual,Obrero especializado,Technicien,1,2,6771BundrosCourt,,8 (+11) 5 aus00 555-0137,1/25/2011:PÉ,5-10 Miles,brow,9+7 10,bad quality,2// 318 5813 3090 1511,Dimension:9x5x7,198.20.0.CDCJ6^^,http s: //www.l ombard.com,,5.0,8363 Mori Court,black,1.0,9994222275.0,1/30/1986,"S""""""""""""""""""""3727",2/2/1975,159.0,4792366862,True
11159,385,,AW00011159,"Mister.....""",Bethany,A,Hughes,0,11/ \\\6/1977,,Female,,9997093049.0,destiny7@adventure-works.com,900000160,0pr$,0,Everett,Washington,Rus 420sia!!!!!,"9-8-0-52""""""",High School,Skilled Manual,Obrero especializado,Technicien,0,2,6793BonifacioSt,,,N1/27/2021,1-2 Miles,lim e,88/7,not good,5001 57892 27530 7331,delivered from: Arunachal Pradesh,198.20.0.7*&,h ttps://ww w.hndk.co m,,5.0,9459 Mariposa Ct.,green,0.0,9990205578.0,11/ \\\6/1977,,2/3/1975,160.0,2284500931,True
11160,311,,AW00011160,Mist $&&&ress,Marco,M,Tang,0,7/4/19uesjd83,mrried,Female,1.333,9996018765.0,ethan20@adventure-works.com ,"900,000,161$",!11,0,Seattle,Washington,U kr aine,9-8-0-53Ap,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,2886ChaparralCourt,Space # 45,9 (mid11) 500 555-01m 95É,1/ É&^14/2021,5-10 Miles,pin,93#,stinky,437(1 8$882 7213 417^105,delivered from: Uttar Pradesh,198.2 ka0.+0.16,? htt ps://www.amazon.com,,5.0,6835 Seagull Court,pink,0.0,9994972213.0,7/4/19uesjd83,Married,2/4/1975,161.0,2284500931,True
11161,311,,AW00011161,D$ octor,Eugene,,Wood,0,9/29/196chzd17,single,Female,17.345,9991925887.0,jon2_____4@adven67ture-works.com,900000162,0*,0,Duvall,,Austral 9ÉÉia,9-8 -0-5 4À,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,1562BlackWalnut,,9 ( ben11) 500 5 É55-0137,12/30/><2020,1-2 Miles,magen,363$,bad,224%6 4245 4151 4172_,delivered from: Mumbai,198.2+0.+0.+17,https://www.fl ipkart.c ? om,,5.0,8885 Weatherly Drive,blue,0.0,9995783751.0,1/30/1986,Single,2/5/1975,162.0,2284500931,True
11162,331,,AW00011162,### 78Engineer,Christy,,Cox,0,8/5 :{*(#$/1977,m,Female,345.88,9991298776.0,eugene10@@@adventure-works,900000163,6 #,0,Newport Hills,Washington,I ::::::ndonasia,9-8-0-5 5mk,Partial College,Skilled Manual,Obrero especializado,Technicien,1,1,POBox8070,,208-55 É5-01 ldo51,13 LLLifdn /16/2013,5-10 Miles,r ed,2 21,worst,38 ()60 7051 2973 103 1,delivered from: Afghanistan,198.20.0.1RU8,htt ps :// www .amazon.com,,5.0,6906 Holiday Hills,blue,1.0,9992257376.0,8/5 :{*(#$/1977,Single,2/1/1975,163.0,2284500931,True
11163,372,,AW00011163,()<> Doc tor,Gilbert,,Wang,0,,s,Female,457.9,9997288353.0,ruben35É@adventure-works,900000164,9 h,0,Sammamish,Washington,Chin a637,9-8- 0- LO68,Partial College,Skilled Manual,Obrero especializado,Technicien,1,1,8002CraneCourt,,10 (11 mas) 500 555-01 lko95,4/13/20 23,5-10 Miles,oran,1-68){12,unlikely,,Dimensions:7x6x8,198.20.%0.%1%9,htt Àps://w ww.flip kart.com,,5.0,8364 Mori Court,black,1.0,9998579107.0,,S(),2/2/1975,164.0,2284500931,True
11164,374,,AW00011164,44 Engineer,Destiny,,Brooks,0,"1/14/ 1////,@@@@987",s,Female,323.0,9995084168.0,chri sty12@adven ture-works,900000165,4^,0,Seattle,Washington,J {}}{}{83apan,9-###8-0-69,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,4231HighlandDr,,10 (1?1) 5 00 55 É5-0137,13 NN&&&/23/2013,1-2 Miles,b lu,3^7 14,unusaby,26&^54 7995 26OPG02 0286 PO$,Dimensions: 90x3x61,"19""8.20.0.<1>10",htt ps: //www. access.com,,5.0,9460 Mariposa Ct.,green,0.0,9994415146.0,1/30/1986,468 %%%S,2/3/1975,165.0,2284500931,True
11165,348,,AW00011165,Doc ()tor,"普贾""",,Alexander,0,8/ 3/19???87,smd,Female,4567.0,9997816773.0,elizabe th É6695@advent ure-works,"900,000,166$",0(,0,Monroe,Washington,Mala !!!@ysia,9-8-0-58###########,Partial College,Skilled Manual,Obrero especializado,Technicien,0,1,3376BankWay,,208-5 ///55-0145ljhjchfc,1/19%%%/2022,1-2 Miles,,32 4_,unsatisfied,@!4062 9{] 745 5032 3627,made in India,198.2sKJv0.0.13&,%%%%http s://www.easymoney.in,,5.0,6835 Seagull Court,pink,0.0,9990038049.0,8/ 3/19???87,SMD,2/4/1975,166.0,2284500931,True
11166,631,,AW00011166,E ngin eer,Alejandro,,Martinez,0,11/6/1973ahdzbz{{,,Female,656.0,9997582520.0,________julio1@adventure,900000167,0___,0,Kenmore,Washington,Argentina27818_,9-8-0-59 ?,Partial College,Skilled Manual,Obrero especializado,Technicien,0,2,6993WhyteParkAve,,208-555-01+4h9,1/! pc15/2022,0-1 Miles,,1-2<64&&&,poor,,made in China,198. dc2$0.0.22,ht!!!! tps://www.go zoom.com,,5.0,8885 Weatherly Drive,blue,0.0,9994462464.0,11/6/1973ahdzbz{{,,2/5/1975,167.0,2284500931,True
11167,618,,AW00011167,Doc277328:::+++tor,"普贾""",J,Barnes,0,8/2 6/1992,m,Female,55.89,9997448552.0,"""""""""""""""""""janet9@adventure-",900000168,483,0,Snohomish,Washington,N Éo )(rway,9- 8 ÀBOP -0-72,Bachelors,Management,Gestión,Direction,0,1,9183ViaDelSol,,8 (11_) 500 5fb *55-01QE10,: ::v *1/7/2022,0-1 Miles,li me,6<72:::::,cheap,4989 5570 04 098 hdc 15 5495,made in Africa,1dzj^98.2 & 0.0.23,http s: //www.l ombard.com,,5.0,6906 Holiday Hills,blue,0.0,9992979511.0,8/2 6/1992,M****,2/1/1975,168.0,2284500931,True
